file,validated,source,document_number,major_version__v
/CE/DK/Doc181_3/fileloc.pdf,TRUE,Migration,181.3,3
/CE/DK/Doc181_4/fileloc.pdf,TRUE,Migration,181.4,4
/CE/CH/Doc182_1/fileloc.pdf,FALSE,Migration,182.1,1
/CE/CH/Doc182_2/fileloc.pdf,TRUE,Migration,182.2,2
/CE/CH/Doc182_3/fileloc.pdf,FALSE,Migration,182.3,3
/CE/CH/Doc182_4/fileloc.pdf,TRUE,Migration,182.4,4
/CE/UK/Doc183_1/fileloc.pdf,FALSE,Migration,183.1,1
/CE/UK/Doc183_2/fileloc.pdf,FALSE,Migration,183.2,2
/CE/UK/Doc183_3/fileloc.pdf,FALSE,Migration,183.3,3
/CE/UK/Doc183_4/fileloc.pdf,FALSE,Migration,183.4,4
/CE/ES/Doc184_1/fileloc.pdf,TRUE,Migration,184.1,1
/CE/ES/Doc184_2/fileloc.pdf,TRUE,Migration,184.2,2
/CE/ES/Doc184_3/fileloc.pdf,FALSE,Migration,184.3,3
/CE/ES/Doc184_4/fileloc.pdf,TRUE,Migration,184.4,4
/CE/DE/Doc185_1/fileloc.pdf,TRUE,Migration,185.1,1
/CE/DE/Doc185_2/fileloc.pdf,TRUE,Migration,185.2,2
/CE/DE/Doc185_3/fileloc.pdf,TRUE,Migration,185.3,3
/CE/DE/Doc185_4/fileloc.pdf,FALSE,Migration,185.4,4
/CE/DK/Doc186_1/fileloc.pdf,TRUE,Migration,186.1,1
/CE/DK/Doc186_2/fileloc.pdf,FALSE,Migration,186.2,2
/CE/DK/Doc186_3/fileloc.pdf,TRUE,Migration,186.3,3
/CE/DK/Doc186_4/fileloc.pdf,FALSE,Migration,186.4,4
/CE/CH/Doc187_1/fileloc.pdf,FALSE,Migration,187.1,1
/CE/CH/Doc187_2/fileloc.pdf,FALSE,Migration,187.2,2
/CE/CH/Doc187_3/fileloc.pdf,TRUE,Migration,187.3,3
/CE/CH/Doc187_4/fileloc.pdf,TRUE,Migration,187.4,4
/CE/UK/Doc188_1/fileloc.pdf,TRUE,Migration,188.1,1
/CE/UK/Doc188_2/fileloc.pdf,FALSE,Migration,188.2,2
/CE/UK/Doc188_3/fileloc.pdf,FALSE,Migration,188.3,3
/CE/UK/Doc188_4/fileloc.pdf,TRUE,Migration,188.4,4
/CE/ES/Doc189_1/fileloc.pdf,TRUE,Migration,189.1,1
/CE/ES/Doc189_2/fileloc.pdf,FALSE,Migration,189.2,2
/CE/ES/Doc189_3/fileloc.pdf,FALSE,Migration,189.3,3
/CE/ES/Doc189_4/fileloc.pdf,FALSE,Migration,189.4,4
/CE/DE/Doc190_1/fileloc.pdf,TRUE,Migration,190.1,1
/CE/DE/Doc190_2/fileloc.pdf,TRUE,Migration,190.2,2
/CE/DE/Doc190_3/fileloc.pdf,FALSE,Migration,190.3,3
/CE/DE/Doc190_4/fileloc.pdf,FALSE,Migration,190.4,4
/CE/DK/Doc191_1/fileloc.pdf,FALSE,Migration,191.1,1
/CE/DK/Doc191_2/fileloc.pdf,FALSE,Migration,191.2,2
/CE/DK/Doc191_3/fileloc.pdf,TRUE,Migration,191.3,3
/CE/DK/Doc191_4/fileloc.pdf,FALSE,Migration,191.4,4
/CE/CH/Doc192_1/fileloc.pdf,FALSE,Migration,192.1,1
/CE/CH/Doc192_2/fileloc.pdf,TRUE,Migration,192.2,2
/CE/CH/Doc192_3/fileloc.pdf,FALSE,Migration,192.3,3
/CE/CH/Doc192_4/fileloc.pdf,FALSE,Migration,192.4,4
/CE/UK/Doc193_1/fileloc.pdf,FALSE,Migration,193.1,1
/CE/UK/Doc193_2/fileloc.pdf,FALSE,Migration,193.2,2
/CE/UK/Doc193_3/fileloc.pdf,FALSE,Migration,193.3,3
/CE/UK/Doc193_4/fileloc.pdf,FALSE,Migration,193.4,4
/CE/ES/Doc194_1/fileloc.pdf,TRUE,Migration,194.1,1
/CE/ES/Doc194_2/fileloc.pdf,TRUE,Migration,194.2,2
/CE/ES/Doc194_3/fileloc.pdf,FALSE,Migration,194.3,3
/CE/ES/Doc194_4/fileloc.pdf,FALSE,Migration,194.4,4
/CE/DE/Doc195_1/fileloc.pdf,FALSE,Migration,195.1,1
/CE/DE/Doc195_2/fileloc.pdf,FALSE,Migration,195.2,2
/CE/DE/Doc195_3/fileloc.pdf,FALSE,Migration,195.3,3
/CE/DE/Doc195_4/fileloc.pdf,TRUE,Migration,195.4,4
/CE/DK/Doc196_1/fileloc.pdf,FALSE,Migration,196.1,1
/CE/DK/Doc196_2/fileloc.pdf,TRUE,Migration,196.2,2
/CE/DK/Doc196_3/fileloc.pdf,TRUE,Migration,196.3,3
/CE/DK/Doc196_4/fileloc.pdf,TRUE,Migration,196.4,4
/CE/CH/Doc197_1/fileloc.pdf,FALSE,Migration,197.1,1
/CE/CH/Doc197_2/fileloc.pdf,FALSE,Migration,197.2,2
/CE/CH/Doc197_3/fileloc.pdf,TRUE,Migration,197.3,3
/CE/CH/Doc197_4/fileloc.pdf,TRUE,Migration,197.4,4
/CE/UK/Doc198_1/fileloc.pdf,FALSE,Migration,198.1,1
/CE/UK/Doc198_2/fileloc.pdf,TRUE,Migration,198.2,2
/CE/UK/Doc198_3/fileloc.pdf,FALSE,Migration,198.3,3
/CE/UK/Doc198_4/fileloc.pdf,TRUE,Migration,198.4,4
/CE/ES/Doc199_1/fileloc.pdf,FALSE,Migration,199.1,1
/CE/ES/Doc199_2/fileloc.pdf,TRUE,Migration,199.2,2
/CE/ES/Doc199_3/fileloc.pdf,TRUE,Migration,199.3,3
/CE/ES/Doc199_4/fileloc.pdf,FALSE,Migration,199.4,4
/CE/DE/Doc200_1/fileloc.pdf,TRUE,Migration,200.1,1
/CE/DE/Doc200_2/fileloc.pdf,TRUE,Migration,200.2,2
/CE/DE/Doc200_3/fileloc.pdf,TRUE,Migration,200.3,3
/CE/DE/Doc200_4/fileloc.pdf,FALSE,Migration,200.4,4
/CE/DK/Doc201_1/fileloc.pdf,TRUE,Migration,201.1,1
/CE/DK/Doc201_2/fileloc.pdf,TRUE,Migration,201.2,2
/CE/DK/Doc201_3/fileloc.pdf,TRUE,Migration,201.3,3
/CE/DK/Doc201_4/fileloc.pdf,TRUE,Migration,201.4,4
,FALSE,Migration,202.1,1
/CE/CH/Doc202_2/fileloc.pdf,TRUE,Migration,202.2,2
/CE/CH/Doc202_3/fileloc.pdf,FALSE,Migration,202.3,3
/CE/CH/Doc202_4/fileloc.pdf,TRUE,Migration,202.4,4
/CE/UK/Doc203_1/fileloc.pdf,TRUE,Migration,203.1,1
/CE/UK/Doc203_2/fileloc.pdf,TRUE,Migration,203.2,2
/CE/UK/Doc203_3/fileloc.pdf,TRUE,Migration,203.3,3
/CE/UK/Doc203_4/fileloc.pdf,FALSE,Migration,203.4,4
/CE/ES/Doc204_1/fileloc.pdf,FALSE,Migration,204.1,1
/CE/ES/Doc204_2/fileloc.pdf,FALSE,Migration,204.2,2
/CE/ES/Doc204_3/fileloc.pdf,FALSE,Migration,204.3,3
/CE/ES/Doc204_4/fileloc.pdf,FALSE,Migration,204.4,4
/CE/DE/Doc205_1/fileloc.pdf,FALSE,Migration,205.1,1
/CE/DE/Doc205_2/fileloc.pdf,TRUE,Migration,205.2,2
/CE/DE/Doc205_3/fileloc.pdf,TRUE,Migration,205.3,3
/CE/DE/Doc205_4/fileloc.pdf,TRUE,Migration,205.4,4
/CE/DK/Doc206_1/fileloc.pdf,TRUE,Migration,206.1,1
/CE/DK/Doc206_2/fileloc.pdf,TRUE,Migration,206.2,2
/CE/DK/Doc206_3/fileloc.pdf,TRUE,Migration,206.3,3
/CE/DK/Doc206_4/fileloc.pdf,TRUE,Migration,206.4,4
,TRUE,Migration,207.1,1
/CE/CH/Doc207_2/fileloc.pdf,TRUE,Migration,207.2,2
/CE/CH/Doc207_3/fileloc.pdf,TRUE,Migration,207.3,3
/CE/CH/Doc207_4/fileloc.pdf,FALSE,Migration,207.4,4
/CE/UK/Doc208_1/fileloc.pdf,FALSE,Migration,208.1,1
/CE/UK/Doc208_2/fileloc.pdf,TRUE,Migration,208.2,2
/CE/UK/Doc208_3/fileloc.pdf,FALSE,Migration,208.3,3
/CE/UK/Doc208_4/fileloc.pdf,TRUE,Migration,208.4,4
/CE/ES/Doc209_1/fileloc.pdf,TRUE,Migration,209.1,1
/CE/ES/Doc209_2/fileloc.pdf,FALSE,Migration,209.2,2
/CE/ES/Doc209_3/fileloc.pdf,FALSE,Migration,209.3,3
/CE/ES/Doc209_4/fileloc.pdf,TRUE,Migration,209.4,4
/CE/DE/Doc210_1/fileloc.pdf,TRUE,Migration,210.1,1
/CE/DE/Doc210_2/fileloc.pdf,FALSE,Migration,210.2,2
/CE/DE/Doc210_3/fileloc.pdf,FALSE,Migration,210.3,3
/CE/DE/Doc210_4/fileloc.pdf,FALSE,Migration,210.4,4
/CE/DK/Doc211_1/fileloc.pdf,TRUE,Migration,211.1,1
/CE/DK/Doc211_2/fileloc.pdf,FALSE,Migration,211.2,2
/CE/DK/Doc211_3/fileloc.pdf,TRUE,Migration,211.3,3
/CE/DK/Doc211_4/fileloc.pdf,FALSE,Migration,211.4,4
/CE/CH/Doc212_1/fileloc.pdf,TRUE,Migration,212.1,1
/CE/CH/Doc212_2/fileloc.pdf,TRUE,Migration,212.2,2
/CE/CH/Doc212_3/fileloc.pdf,TRUE,Migration,212.3,3
/CE/CH/Doc212_4/fileloc.pdf,FALSE,Migration,212.4,4
/CE/UK/Doc213_1/fileloc.pdf,TRUE,Migration,213.1,1
/CE/UK/Doc213_2/fileloc.pdf,TRUE,Migration,213.2,2
/CE/UK/Doc213_3/fileloc.pdf,TRUE,Migration,213.3,3
/CE/UK/Doc213_4/fileloc.pdf,TRUE,Migration,213.4,4
/CE/ES/Doc214_1/fileloc.pdf,TRUE,Migration,214.1,1
/CE/ES/Doc214_2/fileloc.pdf,TRUE,Migration,214.2,2
/CE/ES/Doc214_3/fileloc.pdf,FALSE,Migration,214.3,3
/CE/ES/Doc214_4/fileloc.pdf,FALSE,Migration,214.4,4
/CE/DE/Doc215_1/fileloc.pdf,FALSE,Migration,215.1,1
/CE/DE/Doc215_2/fileloc.pdf,TRUE,Migration,215.2,2
/CE/DE/Doc215_3/fileloc.pdf,TRUE,Migration,215.3,3
/CE/DE/Doc215_4/fileloc.pdf,FALSE,Migration,215.4,4
/CE/DK/Doc216_1/fileloc.pdf,FALSE,Migration,216.1,1
/CE/DK/Doc216_2/fileloc.pdf,TRUE,Migration,216.2,2
/CE/DK/Doc216_3/fileloc.pdf,TRUE,Migration,216.3,3
/CE/DK/Doc216_4/fileloc.pdf,FALSE,Migration,216.4,4
/CE/CH/Doc217_1/fileloc.pdf,FALSE,Migration,217.1,1
/CE/CH/Doc217_2/fileloc.pdf,FALSE,Migration,217.2,2
/CE/CH/Doc217_3/fileloc.pdf,TRUE,Migration,217.3,3
/CE/CH/Doc217_4/fileloc.pdf,FALSE,Migration,217.4,4
/CE/UK/Doc218_1/fileloc.pdf,FALSE,Migration,218.1,1
/CE/UK/Doc218_2/fileloc.pdf,FALSE,Migration,218.2,2
/CE/UK/Doc218_3/fileloc.pdf,TRUE,Migration,218.3,3
/CE/UK/Doc218_4/fileloc.pdf,TRUE,Migration,218.4,4
/CE/ES/Doc219_1/fileloc.pdf,FALSE,Migration,219.1,1
/CE/ES/Doc219_2/fileloc.pdf,FALSE,Migration,219.2,2
/CE/ES/Doc219_3/fileloc.pdf,FALSE,Migration,219.3,3
/CE/ES/Doc219_4/fileloc.pdf,FALSE,Migration,219.4,4
/CE/DE/Doc220_1/fileloc.pdf,FALSE,Migration,220.1,1
/CE/DE/Doc220_2/fileloc.pdf,TRUE,Migration,220.2,2
/CE/DE/Doc220_3/fileloc.pdf,FALSE,Migration,220.3,3
/CE/DE/Doc220_4/fileloc.pdf,TRUE,Migration,220.4,4
/CE/DK/Doc221_1/fileloc.pdf,FALSE,Migration,221.1,1
/CE/DK/Doc221_2/fileloc.pdf,FALSE,Migration,221.2,2
/CE/DK/Doc221_3/fileloc.pdf,TRUE,Migration,221.3,3
/CE/DK/Doc221_4/fileloc.pdf,FALSE,Migration,221.4,4
/CE/CH/Doc222_1_named_Missing/fileloc.pdf,FALSE,Migration,222.1,1
/CE/CH/Doc222_2/fileloc.pdf,FALSE,Migration,222.2,2
/CE/CH/Doc222_3/fileloc.pdf,TRUE,Migration,222.3,3
/CE/CH/Doc222_4/fileloc.pdf,TRUE,Migration,222.4,4
/CE/UK/Doc223_1/fileloc.pdf,FALSE,Migration,223.1,1
/CE/UK/Doc223_2/fileloc.pdf,FALSE,Migration,223.2,2
/CE/UK/Doc223_3/fileloc.pdf,TRUE,Migration,223.3,3
/CE/UK/Doc223_4/fileloc.pdf,FALSE,Migration,223.4,4
/CE/ES/Doc224_1/fileloc.pdf,FALSE,Migration,224.1,1
/CE/ES/Doc224_2/fileloc.pdf,TRUE,Migration,224.2,2
/CE/ES/Doc224_3/fileloc.pdf,TRUE,Migration,224.3,3
/CE/ES/Doc224_4/fileloc.pdf,TRUE,Migration,224.4,4
/CE/DE/Doc225_1/fileloc.pdf,FALSE,Migration,225.1,1
/CE/DE/Doc225_2/fileloc.pdf,FALSE,Migration,225.2,2
/CE/DE/Doc225_3/fileloc.pdf,FALSE,Migration,225.3,3
/CE/DE/Doc225_4/fileloc.pdf,TRUE,Migration,225.4,4
/CE/DK/Doc226_1/fileloc.pdf,TRUE,Migration,226.1,1
/CE/DK/Doc226_2/fileloc.pdf,FALSE,Migration,226.2,2
/CE/DK/Doc226_3/fileloc.pdf,FALSE,Migration,226.3,3
/CE/DK/Doc226_4/fileloc.pdf,TRUE,Migration,226.4,4
/CE/CH/Doc227_1/fileloc.pdf,FALSE,Migration,227.1,1
/CE/CH/Doc227_2/fileloc.pdf,TRUE,Migration,227.2,2
/CE/CH/Doc227_3/fileloc.pdf,FALSE,Migration,227.3,3
/CE/CH/Doc227_4/fileloc.pdf,FALSE,Migration,227.4,4
/CE/UK/Doc228_1/fileloc.pdf,TRUE,Migration,228.1,1
/CE/UK/Doc228_2/fileloc.pdf,TRUE,Migration,228.2,2
/CE/UK/Doc228_3/fileloc.pdf,TRUE,Migration,228.3,3
/CE/UK/Doc228_4/fileloc.pdf,TRUE,Migration,228.4,4
/CE/ES/Doc229_1/fileloc.pdf,FALSE,Migration,229.1,1
/CE/ES/Doc229_2/fileloc.pdf,TRUE,Migration,229.2,2
/CE/ES/Doc229_3/fileloc.pdf,FALSE,Migration,229.3,3
/CE/ES/Doc229_4/fileloc.pdf,FALSE,Migration,229.4,4
/CE/DE/Doc230_1/fileloc.pdf,FALSE,Migration,230.1,1
/CE/DE/Doc230_2/fileloc.pdf,TRUE,Migration,230.2,2
/CE/DE/Doc230_3/fileloc.pdf,FALSE,Migration,230.3,3
/CE/DE/Doc230_4/fileloc.pdf,FALSE,Migration,230.4,4
/CE/DK/Doc231_1/fileloc.pdf,FALSE,Migration,231.1,1
/CE/DK/Doc231_2/fileloc.pdf,FALSE,Migration,231.2,2
/CE/DK/Doc231_3/fileloc.pdf,TRUE,Migration,231.3,3
/CE/DK/Doc231_4/fileloc.pdf,TRUE,Migration,231.4,4
/CE/CH/Doc232_1/fileloc.pdf,TRUE,Migration,232.1,1
/CE/CH/Doc232_2/fileloc.pdf,TRUE,Migration,232.2,2
/CE/CH/Doc232_3/fileloc.pdf,FALSE,Migration,232.3,3
/CE/CH/Doc232_4/fileloc.pdf,TRUE,Migration,232.4,4
/CE/UK/Doc233_1/fileloc.pdf,FALSE,Migration,233.1,1
/CE/UK/Doc233_2/fileloc.pdf,FALSE,Migration,233.2,2
/CE/UK/Doc233_3/fileloc.pdf,FALSE,Migration,233.3,3
/CE/UK/Doc233_4/fileloc.pdf,TRUE,Migration,233.4,4
/CE/ES/Doc234_1/fileloc.pdf,TRUE,Migration,234.1,1
/CE/ES/Doc234_2/fileloc.pdf,TRUE,Migration,234.2,2
/CE/ES/Doc234_3/fileloc.pdf,FALSE,Migration,234.3,3
/CE/ES/Doc234_4/fileloc.pdf,TRUE,Migration,234.4,4
/CE/DE/Doc235_1/fileloc.pdf,FALSE,Migration,235.1,1
/CE/DE/Doc235_2/fileloc.pdf,FALSE,Migration,235.2,2
/CE/DE/Doc235_3/fileloc.pdf,TRUE,Migration,235.3,3
/CE/DE/Doc235_4/fileloc.pdf,FALSE,Migration,235.4,4
/CE/DK/Doc236_1/fileloc.pdf,FALSE,Migration,236.1,1
/CE/DK/Doc236_2/fileloc.pdf,FALSE,Migration,236.2,2
/CE/DK/Doc236_3/fileloc.pdf,FALSE,Migration,236.3,3
/CE/DK/Doc236_4/fileloc.pdf,FALSE,Migration,236.4,4
/CE/CH/Doc237_1/fileloc.pdf,TRUE,Migration,237.1,1
/CE/CH/Doc237_2/fileloc.pdf,TRUE,Migration,237.2,2
/CE/CH/Doc237_3/fileloc.pdf,FALSE,Migration,237.3,3
/CE/CH/Doc237_4/fileloc.pdf,FALSE,Migration,237.4,4
/CE/UK/Doc238_1/fileloc.pdf,TRUE,Migration,238.1,1
/CE/UK/Doc238_2/fileloc.pdf,FALSE,Migration,238.2,2
/CE/UK/Doc238_3/fileloc.pdf,TRUE,Migration,238.3,3
/CE/UK/Doc238_4/fileloc.pdf,FALSE,Migration,238.4,4
/CE/ES/Doc239_1/fileloc.pdf,FALSE,Migration,239.1,1
/CE/ES/Doc239_2/fileloc.pdf,FALSE,Migration,239.2,2
/CE/ES/Doc239_3/fileloc.pdf,FALSE,Migration,239.3,3
/CE/ES/Doc239_4/fileloc.pdf,TRUE,Migration,239.4,4
/CE/DE/Doc240_1/fileloc.pdf,FALSE,Migration,240.1,1
/CE/DE/Doc240_2/fileloc.pdf,FALSE,Migration,240.2,2
/CE/DE/Doc240_3/fileloc.pdf,FALSE,Migration,240.3,3
/CE/DE/Doc240_4/fileloc.pdf,FALSE,Migration,240.4,4
/CE/DK/Doc241_1/fileloc.pdf,TRUE,Migration,241.1,1
/CE/DK/Doc241_2/fileloc.pdf,TRUE,Migration,241.2,2
/CE/DK/Doc241_3/fileloc.pdf,TRUE,Migration,241.3,3
/CE/DK/Doc241_4/fileloc.pdf,FALSE,Migration,241.4,4
/CE/CH/Doc242_1/fileloc.pdf,TRUE,Migration,242.1,1
/CE/CH/Doc242_2/fileloc.pdf,TRUE,Migration,242.2,2
/CE/CH/Doc242_3/fileloc.pdf,FALSE,Migration,242.3,3
/CE/CH/Doc242_4/fileloc.pdf,TRUE,Migration,242.4,4
/CE/UK/Doc243_1/fileloc.pdf,FALSE,Migration,243.1,1
/CE/UK/Doc243_2/fileloc.pdf,TRUE,Migration,243.2,2
/CE/UK/Doc243_3/fileloc.pdf,TRUE,Migration,243.3,3
/CE/UK/Doc243_4/fileloc.pdf,FALSE,Migration,243.4,4
/CE/ES/Doc244_1/fileloc.pdf,FALSE,Migration,244.1,1
/CE/ES/Doc244_2/fileloc.pdf,FALSE,Migration,244.2,2
/CE/ES/Doc244_3/fileloc.pdf,FALSE,Migration,244.3,3
/CE/ES/Doc244_4/fileloc.pdf,TRUE,Migration,244.4,4
/CE/DE/Doc245_1/fileloc.pdf,FALSE,Migration,245.1,1
/CE/DE/Doc245_2/fileloc.pdf,FALSE,Migration,245.2,2
/CE/DE/Doc245_3/fileloc.pdf,TRUE,Migration,245.3,3
/CE/DE/Doc245_4/fileloc.pdf,TRUE,Migration,245.4,4
/CE/DK/Doc246_1/fileloc.pdf,TRUE,Migration,246.1,1
/CE/DK/Doc246_2/fileloc.pdf,FALSE,Migration,246.2,2
/CE/DK/Doc246_3/fileloc.pdf,TRUE,Migration,246.3,3
/CE/DK/Doc246_4/fileloc.pdf,FALSE,Migration,246.4,4
/CE/CH/Doc247_1/fileloc.pdf,FALSE,Migration,247.1,1
/CE/CH/Doc247_2/fileloc.pdf,TRUE,Migration,247.2,2
/CE/CH/Doc247_3/fileloc.pdf,TRUE,Migration,247.3,3
/CE/CH/Doc247_4/fileloc.pdf,FALSE,Migration,247.4,4
/CE/UK/Doc248_1/fileloc.pdf,FALSE,Migration,248.1,1
/CE/UK/Doc248_2/fileloc.pdf,FALSE,Migration,248.2,2
/CE/UK/Doc248_3/fileloc.pdf,FALSE,Migration,248.3,3
/CE/UK/Doc248_4/fileloc.pdf,TRUE,Migration,248.4,4
/CE/ES/Doc249_1/fileloc.pdf,FALSE,Migration,249.1,1
/CE/ES/Doc249_2/fileloc.pdf,TRUE,Migration,249.2,2
/CE/ES/Doc249_3/fileloc.pdf,FALSE,Migration,249.3,3
/CE/ES/Doc249_4/fileloc.pdf,FALSE,Migration,249.4,4
/CE/DE/Doc250_1/fileloc.pdf,FALSE,Migration,250.1,1
/CE/DE/Doc250_2/fileloc.pdf,FALSE,Migration,250.2,2
/CE/DE/Doc250_3/fileloc.pdf,TRUE,Migration,250.3,3
/CE/DE/Doc250_4/fileloc.pdf,TRUE,Migration,250.4,4
